question,product_description,image_url,label
Does this item use 2.5mm or 1.5mm cable?,Streetwize SWTT48 230v 25m Extension Cable - Bagged,https://www.amazon.co.uk/ask/questions/Tx3W0V6F98BY2PK,0
What type of fixing do these matts require as i have none on my 56 civic :(,Honda Civic Car Mats - Fully Tailored Rubber 2006-2011,https://www.amazon.co.uk/ask/questions/Tx13NV6V548YP92,0
would this fit where side of bed is against a wall and is it straight vertically so you wouldn't  be able to get fingers behind it?,NRS Healthcare M15708 Folding Easy Fit Bed Rail,https://www.amazon.co.uk/ask/questions/Tx3EOL8IVAFJJEU,0
Does it come with a rubber ferrule?,NRS Healthcare Walking Stick Black (Eligible for VAT Relief in The UK),https://www.amazon.co.uk/ask/questions/Tx145ZYFUIAQFTZ,0
Hi does this lid come easy (don't want it to) as have a friend who has dementia and she takes the lid off and tips it all over herself so need secure,NRS Healthcare Kennedy Cup - Easy Drink Cup for Restricted Mobility (Eligible for VAT relief in the UK),https://www.amazon.co.uk/ask/questions/Tx8FEL42LL60UU,0
anyone had trouble with this? was working at first but seems to have given up,TP Link TL-WN881ND 300Mbps Wireless N PCI Express Adapter,https://www.amazon.co.uk/ask/questions/Tx1TAMNTNVDJA3C,0
Do you need Bluetooth to listen to them?,House of Marley Freedom Range Harvest On Ear Headphones,https://www.amazon.co.uk/ask/questions/Tx3T5FSY5TLCX6V,0
Water inlet/s.  Are there two water inlets i.e. hot and cold or just one inlet for connecting either hot or cold?,Bosch SPS40C12GB Freestanding 9 places A+ Dishwasher – Dishwasher (Freestanding White Buttons Rotating 1.75 m 1.65 m),https://www.amazon.co.uk/ask/questions/Tx2UFUV9WFKW5ME,0
What is the  battery life?,salus st620 programmable thermostat,https://www.amazon.co.uk/ask/questions/Tx9D8YTZUQ48IR,0
Is there a frost setting?  Can the temperature for this be adjusted? Some have this fixed at 5° which is much to low- pipes in loft would be frozen!,salus st620 programmable thermostat,https://www.amazon.co.uk/ask/questions/Tx22P47VQVHYPEN,0
Is it easy to get a gentle simmer on this cooker?,Hotpoint CH60GCIW Carrick 60cm Gas Cooker with Double Oven - White,https://www.amazon.co.uk/ask/questions/Tx21K2IDU4SECG1,0
It seems there is a 5cm deluxe impress that comes in a box and a 5cm luxury impress that comes wrapped in a bag is there a difference in quality?,Silentnight Impress 5 cm Memory Foam Mattress Topper Double,https://www.amazon.co.uk/ask/questions/Tx3IGD8Q82CD3O6,0
Will this fit under a normal fitted sheet?,Silentnight Impress 5 cm Memory Foam Mattress Topper Double,https://www.amazon.co.uk/ask/questions/Tx3ODZOBUQQ4AIV,0
how long should the topper be left to plump up after buying,Silentnight Impress 5 cm Memory Foam Mattress Topper King,https://www.amazon.co.uk/ask/questions/Tx2YAX5FRII5FIJ,0
How high up from the floor is the second shelf?,MATRIX - 5 Tier 165 DVD Blu-ray / 250 CD / Media Storage Shelves,https://www.amazon.co.uk/ask/questions/Tx334SMXQN12ATM,0
does this travel cot need an extra mattress?,Babyway Mimas Luxury Travel Cot and Clip in Bassinet (Black) with Mattress,https://www.amazon.co.uk/ask/questions/Tx1FIG3V6GIPBFL,0
is this model has a zipped door?,Babyway Mimas Luxury Travel Cot and Clip in Bassinet (Black) with Mattress,https://www.amazon.co.uk/ask/questions/Tx3DLS2PU48843U,0
can i use led bulb to give me 40w each led,Modern Chrome Ice Cube 5 Way Flush Ceiling Spotlight,https://www.amazon.co.uk/ask/questions/Tx1YTEY1G1HICKS,0
Is there a light to see the face in the dark?,FOSSIL Machine Mid-Size Chronograph Black Stainless Steel Watch / Water Resistant Analogue Men's Watch with Quartz movements - Stopwatch and Timer Functionality,https://www.amazon.co.uk/ask/questions/Tx7PH32RQ8L91H,0
Are these jars oven proof?,12 x Kilner Screw Top Lid Air Tight Round Preserving Glass Jars 0.25L 0025.402,https://www.amazon.co.uk/ask/questions/Tx2DDRZIVTKE05R,0
Does this need the empty pan containers?,JAS : Empty Metal Watercolour Box : Holds 24 Half Pans or 12 Full Pans : With Fold-Out Palette,https://www.amazon.co.uk/ask/questions/Tx1HTJ840P0GN03,0
Do you need a sealant gun to squeeze sealant out of the tube? Thx.,Everbuild 200BK 295ml Contractors LMA Silicone Sealant - Black,https://www.amazon.co.uk/ask/questions/Tx1EHJBZEG2GTI8,0
How long is the cable for the cigarette lighter?,Polco 59554 Rapid Digital Tyre Inflator,https://www.amazon.co.uk/ask/questions/Tx1M41F5KOUECSW,0
Will the  humax dongle work on BT Infinity please,Humax WLAN WiFI 11n 150Mbps USB Dongle,https://www.amazon.co.uk/ask/questions/Tx3LZ8PY3HJWHJ9,0
I have a Humax DRT1010 Youview recorder.  Will a Wifi dongle work on catch-up with it?  There are confusing messages about.  Someone must know.,Humax WLAN WiFI 11n 150Mbps USB Dongle,https://www.amazon.co.uk/ask/questions/Tx268BKNARYW2OF,0
are all the operational keys illuminated in the dark?,Doro Phone Easy 605 GSM Sim Free Mobile Telephone - Dark Grey,https://www.amazon.co.uk/ask/questions/Tx2X9J4WGCKK7YF,0
Is this insulation suitable to use on floor as a layer between floorboards and hardiebacker board?,1.2m x 10m Double Aluminium Single Layer Bubble Wrap Foil Insulation Loft Wall,https://www.amazon.co.uk/ask/questions/TxFTSVQJF0VQPI,0
Hi - does this strip light come with the fixing brackets to attach under cupboard?,Leyton Lighting 13W T5 Slimline Under Cabinet Fluorescent Fitting with Diffuser Length 571mm,https://www.amazon.co.uk/ask/questions/Tx3UBHQ56H5OAJI,0
Do these units use the T5/G5 13W tube measuring 531.1mm ?,Leyton Lighting 13W T5 Slimline Under Cabinet Fluorescent Fitting with Diffuser Length 571mm,https://www.amazon.co.uk/ask/questions/Tx263XY10DLWCCO,0
Does anyone know if the suckers on the base of this bath lift would stick to the floor of a bath with spa holes,NRS Healthcare Bellavita Bath Lift M18229 – Ergonomic Design (Eligible for VAT relief in the UK),https://www.amazon.co.uk/ask/questions/Tx2SOM53OZ60W96,0
Sounds silly but does it go on top of the sheet or under it,NRS Healthcare Repose Air Filled Mattress Overlay – Pressure Care (Eligible for VAT relief in the UK),https://www.amazon.co.uk/ask/questions/Tx1NBMQAHA67WOS,0
How on earth do you line up the bolts? i have spent hours trying to do this and i just can't do it. the torx is starting to round off now!,Apple VESA Mount Adapter Kit for iMac/LED Cinema/Thunderbolt Display,https://www.amazon.co.uk/ask/questions/Tx4JP9GRM1AZPS,0
Can this support silverlight?,4Gb Green 7 inch Mini Netbook. Android 2.2. Latest Software. Latest build.,https://www.amazon.co.uk/ask/questions/Tx2FW4ILMIVPU5V,0
Is this a medium or firm mattress?,Breasley Postureform Pocket 1000 Mattress Double 190 x 135 cm,https://www.amazon.co.uk/ask/questions/Tx3LYNW08JHDUG4,0
Concerned by the lack of a CE mark. Is it certified?,In-line Lamp Light Rocker Switch 6A / 250v Lighting,https://www.amazon.co.uk/ask/questions/Tx2094HTGAWE17J,0
Can I use these in China?,HQ 5 Pack of UK to USA & Canada Travel Adaptor plugs DJ2GO Travel (Plug style may vary),https://www.amazon.co.uk/ask/questions/Tx29UDG19PMDIY3,0
Does this remove acrylic nails?,HAZ Pure Acetone Nail Polish Remover 250 ml,https://www.amazon.co.uk/ask/questions/Tx9AKHYQY2JUGF,0
Does it detect gold well?,Garrett AT Pro Metal Detector,https://www.amazon.co.uk/ask/questions/Tx2MO8WS1Y561X5,0
Apparently these show pregnancy is that true?,One Step® 30 Highly Sensitive Ovulation/Fertility Tests 20miu/ml Ovulation Tests,https://www.amazon.co.uk/ask/questions/Tx2RG26Q6NMF2CR,0
How long do you dip the stick in the urine for?,One Step® 30 Highly Sensitive Ovulation/Fertility Tests 20miu/ml Ovulation Tests,https://www.amazon.co.uk/ask/questions/Tx2JTXQMKODD4OR,0
can someone please tell me the width of the shovel.,Large 1.17m Heavy Duty Snow Shovel Mucking Out Spade/Scoop - Strong Metal Blade,https://www.amazon.co.uk/ask/questions/Tx61QX9H2FIANW,0
Please could anyone tell me if this paint would be suitable to restore an old brass lamp base?,Liberon MEPBRO250 250ml Metallic Effect Paint - Bronze,https://www.amazon.co.uk/ask/questions/Tx3O1O4BRI9EPXG,0
Lost instructions. What is the relevance of the four i i -1&2 and GG-3&4.,Multi Port USB Mains Charger - 3 USB Ports / 1 USB TYPE C Port (5V 3A Max) / 1 Worldwide All-In-One Plug For UK EU US & AU Plugs - Works with eBook reader Smart phones including Sony Xperia Nokia Lumia and HTC MP3 Player portable speaker PSP and Nintendo - Supplied with Carrying Case,https://www.amazon.co.uk/ask/questions/Tx12V7G0KQHWZNT,0
We will be taking 4 devices on holiday Samsung S3 Samsung S3 mini iPad 1 and an iPod 5.  Can we charge all 4 - not necessarily all at once?,Multi Port USB Mains Charger - 3 USB Ports / 1 USB TYPE C Port (5V 3A Max) / 1 Worldwide All-In-One Plug For UK EU US & AU Plugs - Works with eBook reader Smart phones including Sony Xperia Nokia Lumia and HTC MP3 Player portable speaker PSP and Nintendo - Supplied with Carrying Case,https://www.amazon.co.uk/ask/questions/Tx3LCWYU48OLST8,0
Are the colours pink or blue? I need to order it for a boy so how do I ensure it’s the blue one? Thanks,Funtime Gifts Infinity Spinning Top,https://www.amazon.co.uk/ask/questions/Tx30CP4OXT3QSNR,0
Would this product be suitable for covering concrete?  I have a small piece of floor tile missing which has been made good with concrete.  Many thanks,Plasti-kote 22113 400ml Premium Spray Paint Satin - Chocolate Brown,https://www.amazon.co.uk/ask/questions/Tx2G06X4GR0P39O,0
Can this cot be converted to a bed when the child is aged 2 or 3?,Saplings Kirsty Cot Bed (White),https://www.amazon.co.uk/ask/questions/Tx2LLTRMYO2VKJG,0
Does it have to be via bluetooth? or can just plug it into my laptop?,KitSound BoomBar Universal Portable Rechargeable Stereo Bluetooth Speaker Compatible with Smartphones Tablets and MP3 Devices - Black,https://www.amazon.co.uk/ask/questions/Tx270LBH70VGPCL,0
Is it compatible with a computer ?,KitSound BoomBar Universal Portable Rechargeable Stereo Bluetooth Speaker Compatible with Smartphones Tablets and MP3 Devices - Black,https://www.amazon.co.uk/ask/questions/Tx2L5J60WBIRA2U,0
Can I use with I phone 4 s,KitSound BoomBar Universal Portable Rechargeable Stereo Bluetooth Speaker Compatible with Smartphones Tablets and MP3 Devices - Black,https://www.amazon.co.uk/ask/questions/Tx1QOTJKD6UV6WD,0
Hi all is the speaker good enough for a small kitchen and will it play the radio thru the tablet ? All I can see is downloaded tracks on phones or on,KitSound BoomBar Universal Portable Rechargeable Stereo Bluetooth Speaker Compatible with Smartphones Tablets and MP3 Devices - Black,https://www.amazon.co.uk/ask/questions/Tx1FWE0BBPBQRMH,0
Does it work with a kindle fire?,KitSound BoomBar Universal Portable Rechargeable Stereo Bluetooth Speaker Compatible with Smartphones Tablets and MP3 Devices - Black,https://www.amazon.co.uk/ask/questions/Tx1QWSGG295FYS2,0
Why has my boombar suddenly stopped working? Is it due to an IOS update? The light still flickers hopefully. Yet it won't play any music. :(,KitSound BoomBar Universal Portable Rechargeable Stereo Bluetooth Speaker Compatible with Smartphones Tablets and MP3 Devices - Black,https://www.amazon.co.uk/ask/questions/Tx3HDVABZJR2FNO,0
hello can two of these be linked to one device for a stereo effect?,KitSound BoomBar Universal Portable Rechargeable Stereo Bluetooth Speaker Compatible with Smartphones Tablets and MP3 Devices - Black,https://www.amazon.co.uk/ask/questions/Tx1F6OPUYQSRHLR,0
Would this be suitable to spray deck oil on to decking and shed? How long is the lance? Can extension lance be used? Thanks,Hozelock Multi Purpose Pressure Sprayer 5 Litre,https://www.amazon.co.uk/ask/questions/TxZIW0BT13O0X,0
is nozzle plastic or metal,Hozelock Pressure Sprayer Plus 7 Litre (max fill* 5L),https://www.amazon.co.uk/ask/questions/TxSF6KGIRDT0Z3,0
is this fairly easy to fold down for storage and to go into the boot of a car please?,Doggyhut Medium Pet Dog Bicycle Trailer & Jogging Stroller in Red 10201-01,https://www.amazon.co.uk/ask/questions/Tx39KG8ZNR840PF,0
As is doesn't come with pillows for the back is it comfortable and is there enough back support?,Keter Carolina Outdoor 4 Seater Rattan Lounge Table Garden Furniture Set - Graphite with Cream Cushions,https://www.amazon.co.uk/ask/questions/Tx3DDDO74JHBKYE,0
Does this have a soft bottom or solid? just wonder if it is secure for carrying a few pups to/from vets or if the bottom will sag once I pick it up i,RayGar PINK DOG PUPPY CAT PET FABRIC PORTABLE FOLDABLE STRONG SOFT CRATE CARRIER PET KENNEL CAGE LARGE 70 x 52 x 52cm - NEW (Large),https://www.amazon.co.uk/ask/questions/Tx50U53690THZD,0
Will this remove ballpoint pen  ink ?,Dr Beckmann Stain Slayer Clothing Carpet & Upholstery Stain Remover 100ml Spray from Caraselle,https://www.amazon.co.uk/ask/questions/Tx2HXUN9LXAYQH7,0
Is this suitable for a tall six month old? I had bought the taggies deluxe door bouncer but it would not alter to be short enough.,Lindam Jump About Bouncer (Yellow),https://www.amazon.co.uk/ask/questions/Tx33RVJP9Q24OJ2,0
Will this work over white grout to stain it grey  ? Or just a reviver?,Grout Pen - Designed for restoring tile grout in bathrooms & kitchens (Grey),https://www.amazon.co.uk/ask/questions/Tx2TUQ5KQOWGLLH,0
Is this just a reviver or can I use it to fill in a hole left by a previous screw?,Grout Pen - Designed for restoring tile grout in bathrooms & kitchens (Grey),https://www.amazon.co.uk/ask/questions/Tx2LW5JXTF5ZKOQ,0
How many altogether,Kit Kat WHITE (four finger) - Box of 24 bars,https://www.amazon.co.uk/ask/questions/Tx2S8ZBO7CEI7JF,0
Hi does the rail set come with the hooks,Swish Ultra Metal Extendable Valance Curtain Track Set White 167 - 305 Cm,https://www.amazon.co.uk/ask/questions/Tx32AWGIQWIDDRX,0
does this mount directly to the wall?,Swish Ultra Metal Extendable Valance Curtain Track Set White 167 - 305 Cm,https://www.amazon.co.uk/ask/questions/TxYHPHQ3E7GNIO,0
What is the closed height excluding headboard?,JAY-BE Venus Single Folding Guest Bed with Dual Density Airflow Mattress,https://www.amazon.co.uk/ask/questions/Tx3C2F6GA59ENMJ,0
In folded position would this be sturdy enough to be used as ironing table  ?,JAY-BE Venus Single Folding Guest Bed with Dual Density Airflow Mattress,https://www.amazon.co.uk/ask/questions/Tx34VHBVH20Z9DU,0
The description makes it look like this comes with the mattress but the mattress is not mentioned under 'box contents' ?,JAY-BE Venus Single Folding Guest Bed with Dual Density Airflow Mattress,https://www.amazon.co.uk/ask/questions/Tx3EJRWEQ3RDI6S,0
what is the maximum size packets will this letterbox accept,Yale Locks LP440634C 300mm 12-inch Visi Letter Plate - Gold,https://www.amazon.co.uk/ask/questions/Tx187GBSM2A622A,0
Ca you use an electric blanket?,Silentnight 3 Zone Memory Foam Rolled Mattres | Made in the UK | Medium | Double,https://www.amazon.co.uk/ask/questions/Tx1AF7EOVOBB7GP,0
Does the mattress need to be rotated ?,Silentnight 3 Zone Memory Foam Rolled Mattres | Made in the UK | Medium | Double,https://www.amazon.co.uk/ask/questions/Tx2CT83WFLE2UZZ,0
Package size?,Silentnight 3 Zone Memory Foam Rolled Mattres | Made in the UK | Medium | Double,https://www.amazon.co.uk/ask/questions/TxJ0LLZ67E8PS,0
Can you use an electric blanket with this mattress?,Silentnight 3 Zone Memory Foam Rolled Mattres | Made in the UK | Medium | Double,https://www.amazon.co.uk/ask/questions/Tx30C8TFIBHS0IP,0
Does this get delivered in plain packaging? It's part of a present & I don't want my husband to see what he's getting..,PoddyHolder Coffee Capsule Holder - for Lavazza Capsules - Holds up to 28 A Modo Mio Capsule Pods,https://www.amazon.co.uk/ask/questions/Tx17W96FGFBSRW8,0
Is this a KIT (2 pieces) ?,NETGEAR XAVB5101-100UKS Powerline Nano 500 Set,https://www.amazon.co.uk/ask/questions/Tx2L69WMKQD0BNU,0
Does anyone know if this could be used on silk flowers on a grave to stop them fading in the sun please?,Plasti-kote 24002 400ml Premium Spray Paint Matt Clear Acrylic,https://www.amazon.co.uk/ask/questions/Tx3UK00N5MILT1B,0
is this safe to use of ceramics like cups,Plasti-kote 24002 400ml Premium Spray Paint Matt Clear Acrylic,https://www.amazon.co.uk/ask/questions/Tx1RSHFUJKQVHQF,0
Having problems replacing batteries ie maxell superpower ace aa x 4.  can anyone recommend alternatives that work?,BT Decor 2200 Corded Telephone White,https://www.amazon.co.uk/ask/questions/Tx20ITZTDWFXH5L,0
Can this phone be used with call centre headset,BT Decor 2200 Corded Telephone White,https://www.amazon.co.uk/ask/questions/Tx2633HFU3I7HJS,0
Bt decor 2200 the menu or phone book buttons do not respond unless the hand set is off the hook. is that normal? makes no sense to me!,BT Decor 2200 Corded Telephone White,https://www.amazon.co.uk/ask/questions/Tx8QNUOB7FF20F,0
How long does it take to dry on floors,Original Wood Silk Silicone Free Spray Polish,https://www.amazon.co.uk/ask/questions/Tx3JWNYH6H1FVG0,0
Does this controller come with a temperature sensor?,Photonic Universe 10A dual battery solar charge controller/regulator for motorhome caravan boat or any system with two 12V / 24V batteries or battery banks,https://www.amazon.co.uk/ask/questions/TxRWKJF1UC4CTX,0
